variant,curve,x,y
with_ttl,roc,0.000000,0.415204
with_ttl,roc,0.000000,0.415299
with_ttl,roc,0.000000,0.415393
with_ttl,roc,0.000000,0.415866
with_ttl,roc,0.000000,0.416127
with_ttl,roc,0.000000,0.416221
with_ttl,roc,0.000000,0.416410
with_ttl,roc,0.000000,0.416742
with_ttl,roc,0.000000,0.416765
with_ttl,roc,0.000000,0.416860
with_ttl,roc,0.000000,0.417120
with_ttl,roc,0.000000,0.417167
with_ttl,roc,0.000000,0.417309
with_ttl,roc,0.000000,0.417357
with_ttl,roc,0.000000,0.417428
with_ttl,roc,0.000000,0.417475
with_ttl,roc,0.000000,0.417617
with_ttl,roc,0.000000,0.417664
with_ttl,roc,0.000000,0.417759
with_ttl,roc,0.000000,0.417830
with_ttl,roc,0.000000,0.417853
with_ttl,roc,0.000000,0.417948
with_ttl,roc,0.000000,0.418113
with_ttl,roc,0.000000,0.418184
with_ttl,roc,0.000000,0.418232
with_ttl,roc,0.000000,0.418255
with_ttl,roc,0.000000,0.418303
with_ttl,roc,0.000000,0.418634
with_ttl,roc,0.000000,0.418681
with_ttl,roc,0.000000,0.418705
with_ttl,roc,0.000000,0.419201
with_ttl,roc,0.000000,0.419249
with_ttl,roc,0.000000,0.419675
with_ttl,roc,0.000000,0.419769
with_ttl,roc,0.000000,0.420195
with_ttl,roc,0.000000,0.420242
with_ttl,roc,0.000000,0.420384
with_ttl,roc,0.000000,0.420455
with_ttl,roc,0.000000,0.420526
with_ttl,roc,0.000000,0.420857
with_ttl,roc,0.000000,0.420881
with_ttl,roc,0.000000,0.420928
with_ttl,roc,0.000000,0.421023
with_ttl,roc,0.000000,0.421212
with_ttl,roc,0.000000,0.421236
with_ttl,roc,0.000000,0.421307
with_ttl,roc,0.000000,0.421496
with_ttl,roc,0.000000,0.422205
with_ttl,roc,0.000000,0.422253
with_ttl,roc,0.000000,0.422584
with_ttl,roc,0.000000,0.422702
with_ttl,roc,0.000000,0.422749
with_ttl,roc,0.000000,0.422844
with_ttl,roc,0.000000,0.422915
with_ttl,roc,0.000000,0.423010
with_ttl,roc,0.000000,0.423152
with_ttl,roc,0.000000,0.423199
with_ttl,roc,0.000000,0.423317
with_ttl,roc,0.000000,0.423364
with_ttl,roc,0.000000,0.423601
with_ttl,roc,0.000000,0.423648
with_ttl,roc,0.000000,0.423696
with_ttl,roc,0.000000,0.424192
with_ttl,roc,0.000000,0.424594
with_ttl,roc,0.000000,0.424689
with_ttl,roc,0.000000,0.424713
with_ttl,roc,0.000000,0.424784
with_ttl,roc,0.000000,0.424831
with_ttl,roc,0.000000,0.424878
with_ttl,roc,0.000000,0.424925
with_ttl,roc,0.000000,0.424949
with_ttl,roc,0.000000,0.425020
with_ttl,roc,0.000000,0.425162
with_ttl,roc,0.000000,0.425209
with_ttl,roc,0.000000,0.425328
with_ttl,roc,0.000000,0.425895
with_ttl,roc,0.000000,0.425943
with_ttl,roc,0.000000,0.426084
with_ttl,roc,0.000000,0.426179
with_ttl,roc,0.000000,0.426297
with_ttl,roc,0.000000,0.426345
with_ttl,roc,0.000000,0.426416
with_ttl,roc,0.000000,0.426818
with_ttl,roc,0.000000,0.427243
with_ttl,roc,0.000000,0.427267
with_ttl,roc,0.000000,0.427929
with_ttl,roc,0.000000,0.428048
with_ttl,roc,0.000000,0.428095
with_ttl,roc,0.000000,0.428946
with_ttl,roc,0.000000,0.429041
with_ttl,roc,0.000000,0.429088
with_ttl,roc,0.000000,0.429112
with_ttl,roc,0.000000,0.429207
with_ttl,roc,0.000000,0.429301
with_ttl,roc,0.000000,0.429349
with_ttl,roc,0.000000,0.429420
with_ttl,roc,0.000000,0.429467
with_ttl,roc,0.000000,0.429514
with_ttl,roc,0.000000,0.429798
with_ttl,roc,0.000000,0.429822
with_ttl,roc,0.000000,0.429869
with_ttl,roc,0.000000,0.430105
with_ttl,roc,0.000000,0.430153
with_ttl,roc,0.000000,0.430176
with_ttl,roc,0.000000,0.430224
with_ttl,roc,0.000000,0.430366
with_ttl,roc,0.000000,0.430531
with_ttl,roc,0.000000,0.430744
with_ttl,roc,0.000000,0.430839
with_ttl,roc,0.000000,0.430910
with_ttl,roc,0.000000,0.430957
with_ttl,roc,0.000000,0.431004
with_ttl,roc,0.000000,0.431194
with_ttl,roc,0.000000,0.431596
with_ttl,roc,0.000000,0.431643
with_ttl,roc,0.000000,0.431714
with_ttl,roc,0.000000,0.431761
with_ttl,roc,0.000000,0.431903
with_ttl,roc,0.000000,0.432187
with_ttl,roc,0.000000,0.432258
with_ttl,roc,0.000000,0.432447
with_ttl,roc,0.000000,0.432494
with_ttl,roc,0.000000,0.432542
with_ttl,roc,0.000000,0.432565
with_ttl,roc,0.000000,0.432613
with_ttl,roc,0.000000,0.432684
with_ttl,roc,0.000000,0.432778
with_ttl,roc,0.000000,0.432849
with_ttl,roc,0.000000,0.432991
with_ttl,roc,0.000000,0.433015
with_ttl,roc,0.000000,0.433299
with_ttl,roc,0.000000,0.433441
with_ttl,roc,0.000000,0.433772
with_ttl,roc,0.000000,0.433795
with_ttl,roc,0.000000,0.433985
with_ttl,roc,0.000000,0.434032
with_ttl,roc,0.000000,0.435451
with_ttl,roc,0.000000,0.435569
with_ttl,roc,0.000000,0.435617
with_ttl,roc,0.000000,0.435688
with_ttl,roc,0.000000,0.435759
with_ttl,roc,0.000000,0.435877
with_ttl,roc,0.000000,0.435924
with_ttl,roc,0.000000,0.436350
with_ttl,roc,0.000000,0.436374
with_ttl,roc,0.000000,0.437651
with_ttl,roc,0.000000,0.437698
with_ttl,roc,0.000000,0.437769
with_ttl,roc,0.000000,0.437793
with_ttl,roc,0.000000,0.437840
with_ttl,roc,0.000000,0.438077
with_ttl,roc,0.000000,0.438147
with_ttl,roc,0.000000,0.438479
with_ttl,roc,0.000000,0.438786
with_ttl,roc,0.000000,0.439448
with_ttl,roc,0.000000,0.439519
with_ttl,roc,0.000000,0.439567
with_ttl,roc,0.000000,0.439992
with_ttl,roc,0.000000,0.440087
with_ttl,roc,0.000000,0.440182
with_ttl,roc,0.000000,0.440229
with_ttl,roc,0.000000,0.440276
with_ttl,roc,0.000000,0.440324
with_ttl,roc,0.000000,0.440655
with_ttl,roc,0.000000,0.440773
with_ttl,roc,0.000000,0.440820
with_ttl,roc,0.000000,0.440915
with_ttl,roc,0.000000,0.441246
with_ttl,roc,0.000000,0.441317
with_ttl,roc,0.000000,0.441483
with_ttl,roc,0.000000,0.441506
with_ttl,roc,0.000000,0.441837
with_ttl,roc,0.000000,0.442736
with_ttl,roc,0.000000,0.442760
with_ttl,roc,0.000000,0.442807
with_ttl,roc,0.000000,0.442925
with_ttl,roc,0.000000,0.442973
with_ttl,roc,0.000000,0.443044
with_ttl,roc,0.000000,0.443375
with_ttl,roc,0.000000,0.443446
with_ttl,roc,0.000000,0.443493
with_ttl,roc,0.000000,0.443564
with_ttl,roc,0.000000,0.443611
with_ttl,roc,0.000000,0.443682
with_ttl,roc,0.000000,0.443730
with_ttl,roc,0.000000,0.443801
with_ttl,roc,0.000000,0.443848
with_ttl,roc,0.000000,0.444510
with_ttl,roc,0.000000,0.444534
with_ttl,roc,0.000000,0.444605
with_ttl,roc,0.000000,0.444628
with_ttl,roc,0.000000,0.445291
with_ttl,roc,0.000000,0.445433
with_ttl,roc,0.000000,0.445480
with_ttl,roc,0.000000,0.446331
with_ttl,roc,0.000000,0.446450
with_ttl,roc,0.000000,0.446497
with_ttl,roc,0.000000,0.446521
with_ttl,roc,0.000000,0.446615
with_ttl,roc,0.000000,0.446734
with_ttl,roc,0.000000,0.446781
with_ttl,roc,0.000000,0.446804
with_ttl,roc,0.000000,0.446994
with_ttl,roc,0.000000,0.447017
with_ttl,roc,0.000000,0.447159
with_ttl,roc,0.000000,0.447230
with_ttl,roc,0.000000,0.447278
with_ttl,roc,0.000000,0.447467
with_ttl,roc,0.000000,0.447632
with_ttl,roc,0.000000,0.447680
with_ttl,roc,0.000000,0.447798
with_ttl,roc,0.000000,0.448105
with_ttl,roc,0.000000,0.448153
with_ttl,roc,0.000000,0.448247
with_ttl,roc,0.000000,0.448271
with_ttl,roc,0.000000,0.448389
with_ttl,roc,0.000000,0.448555
with_ttl,roc,0.000000,0.448839
with_ttl,roc,0.000000,0.449501
with_ttl,roc,0.000000,0.449572
with_ttl,roc,0.000000,0.450211
with_ttl,roc,0.000000,0.450376
with_ttl,roc,0.000000,0.451038
with_ttl,roc,0.000000,0.451157
with_ttl,roc,0.000000,0.451511
with_ttl,roc,0.000000,0.451535
with_ttl,roc,0.000000,0.451961
with_ttl,roc,0.000000,0.452008
with_ttl,roc,0.000000,0.452339
with_ttl,roc,0.000000,0.453002
with_ttl,roc,0.000000,0.453120
with_ttl,roc,0.000000,0.453451
with_ttl,roc,0.000000,0.453498
with_ttl,roc,0.000000,0.453640
with_ttl,roc,0.000000,0.453711
with_ttl,roc,0.000000,0.453758
with_ttl,roc,0.000000,0.453806
with_ttl,roc,0.000000,0.453877
with_ttl,roc,0.000000,0.453971
with_ttl,roc,0.000000,0.454823
with_ttl,roc,0.000000,0.454870
with_ttl,roc,0.000000,0.454894
with_ttl,roc,0.000000,0.454988
with_ttl,roc,0.000000,0.455083
with_ttl,roc,0.000000,0.455225
with_ttl,roc,0.000000,0.455320
with_ttl,roc,0.000000,0.455367
with_ttl,roc,0.000000,0.455414
with_ttl,roc,0.000000,0.455461
with_ttl,roc,0.000000,0.455651
with_ttl,roc,0.000000,0.455745
with_ttl,roc,0.000000,0.455793
with_ttl,roc,0.000000,0.455982
with_ttl,roc,0.000000,0.456029
with_ttl,roc,0.000000,0.456076
with_ttl,roc,0.000000,0.456147
with_ttl,roc,0.000000,0.456266
with_ttl,roc,0.000000,0.456408
with_ttl,roc,0.000000,0.456786
with_ttl,roc,0.000000,0.456833
with_ttl,roc,0.000000,0.457046
with_ttl,roc,0.000000,0.457117
with_ttl,roc,0.000000,0.457141
with_ttl,roc,0.000000,0.457188
with_ttl,roc,0.000000,0.457212
with_ttl,roc,0.000000,0.457543
with_ttl,roc,0.000000,0.457590
with_ttl,roc,0.000000,0.457732
with_ttl,roc,0.000000,0.457756
with_ttl,roc,0.000000,0.457803
with_ttl,roc,0.000000,0.457898
with_ttl,roc,0.000000,0.457969
with_ttl,roc,0.000000,0.458016
with_ttl,roc,0.000000,0.458063
with_ttl,roc,0.000000,0.458158
with_ttl,roc,0.000000,0.458205
with_ttl,roc,0.000000,0.458253
with_ttl,roc,0.000000,0.458300
with_ttl,roc,0.000000,0.458489
with_ttl,roc,0.000000,0.458536
with_ttl,roc,0.000000,0.458560
with_ttl,roc,0.000000,0.458844
with_ttl,roc,0.000000,0.458938
with_ttl,roc,0.000000,0.459009
with_ttl,roc,0.000000,0.459057
with_ttl,roc,0.000000,0.459151
with_ttl,roc,0.000000,0.459246
with_ttl,roc,0.000000,0.459459
with_ttl,roc,0.000000,0.459530
with_ttl,roc,0.000000,0.459601
with_ttl,roc,0.000000,0.459624
with_ttl,roc,0.000000,0.459837
with_ttl,roc,0.000000,0.460405
with_ttl,roc,0.000000,0.460429
with_ttl,roc,0.000000,0.460523
with_ttl,roc,0.000000,0.460571
with_ttl,roc,0.000000,0.460618
with_ttl,roc,0.000000,0.460712
with_ttl,roc,0.000000,0.460831
with_ttl,roc,0.000000,0.461162
with_ttl,roc,0.000000,0.461209
with_ttl,roc,0.000000,0.461280
with_ttl,roc,0.000000,0.461327
with_ttl,roc,0.000000,0.461422
with_ttl,roc,0.000000,0.461517
with_ttl,roc,0.000000,0.461564
with_ttl,roc,0.000000,0.461611
with_ttl,roc,0.000000,0.461706
with_ttl,roc,0.000000,0.461848
with_ttl,roc,0.000000,0.461919
with_ttl,roc,0.000000,0.461942
with_ttl,roc,0.000000,0.462013
with_ttl,roc,0.000000,0.462084
with_ttl,roc,0.000000,0.464568
with_ttl,roc,0.000000,0.464615
with_ttl,roc,0.000000,0.464686
with_ttl,roc,0.000000,0.464710
with_ttl,roc,0.000000,0.464852
with_ttl,roc,0.000000,0.464875
with_ttl,roc,0.000000,0.464923
with_ttl,roc,0.000000,0.465017
with_ttl,roc,0.000000,0.465065
with_ttl,roc,0.000000,0.465088
with_ttl,roc,0.000000,0.465136
with_ttl,roc,0.000000,0.465183
with_ttl,roc,0.000000,0.465325
with_ttl,roc,0.000000,0.465514
with_ttl,roc,0.000000,0.465963
with_ttl,roc,0.000000,0.465987
with_ttl,roc,0.000000,0.466839
with_ttl,roc,0.000000,0.466886
with_ttl,roc,0.000000,0.466910
with_ttl,roc,0.000000,0.466957
with_ttl,roc,0.000000,0.466980
with_ttl,roc,0.000000,0.467312
with_ttl,roc,0.000000,0.467406
with_ttl,roc,0.000000,0.467477
with_ttl,roc,0.000000,0.467595
with_ttl,roc,0.000000,0.467737
with_ttl,roc,0.000000,0.467808
with_ttl,roc,0.000000,0.467856
with_ttl,roc,0.000000,0.468258
with_ttl,roc,0.000000,0.468329
with_ttl,roc,0.000000,0.468423
with_ttl,roc,0.000000,0.468494
with_ttl,roc,0.000000,0.468542
with_ttl,roc,0.000000,0.468636
with_ttl,roc,0.000000,0.468707
with_ttl,roc,0.000000,0.468802
with_ttl,roc,0.000000,0.468849
with_ttl,roc,0.000000,0.468896
with_ttl,roc,0.000000,0.468967
with_ttl,roc,0.000000,0.469015
with_ttl,roc,0.000000,0.469038
with_ttl,roc,0.000000,0.469488
with_ttl,roc,0.000000,0.469653
with_ttl,roc,0.000000,0.469724
with_ttl,roc,0.000000,0.469772
with_ttl,roc,0.000000,0.469819
with_ttl,roc,0.000000,0.469937
with_ttl,roc,0.000000,0.470789
with_ttl,roc,0.000000,0.470812
with_ttl,roc,0.000000,0.470907
with_ttl,roc,0.000000,0.470954
with_ttl,roc,0.000000,0.471025
with_ttl,roc,0.000000,0.471049
with_ttl,roc,0.000000,0.471096
with_ttl,roc,0.000000,0.471427
with_ttl,roc,0.000000,0.471498
with_ttl,roc,0.000000,0.471522
with_ttl,roc,0.000000,0.471569
with_ttl,roc,0.000000,0.471640
with_ttl,roc,0.000000,0.471711
with_ttl,roc,0.000000,0.471735
with_ttl,roc,0.000000,0.472728
with_ttl,roc,0.000000,0.472752
with_ttl,roc,0.000000,0.473036
with_ttl,roc,0.000000,0.473083
with_ttl,roc,0.000000,0.473201
with_ttl,roc,0.000000,0.473272
with_ttl,roc,0.000000,0.473319
with_ttl,roc,0.000000,0.473438
with_ttl,roc,0.000000,0.473509
with_ttl,roc,0.000000,0.473840
with_ttl,roc,0.000000,0.473863
with_ttl,roc,0.000000,0.473934
with_ttl,roc,0.000000,0.473958
with_ttl,roc,0.000000,0.474029
with_ttl,roc,0.000000,0.474124
with_ttl,roc,0.000000,0.474786
with_ttl,roc,0.000000,0.474975
with_ttl,roc,0.000000,0.475519
with_ttl,roc,0.000000,0.475590
with_ttl,roc,0.000000,0.476016
with_ttl,roc,0.000000,0.476063
with_ttl,roc,0.000000,0.476134
with_ttl,roc,0.000000,0.476986
with_ttl,roc,0.000000,0.477104
with_ttl,roc,0.000000,0.477151
with_ttl,roc,0.000000,0.477175
with_ttl,roc,0.000000,0.477317
with_ttl,roc,0.000000,0.477340
with_ttl,roc,0.000000,0.477790
with_ttl,roc,0.000000,0.477837
with_ttl,roc,0.000000,0.477861
with_ttl,roc,0.000000,0.478192
with_ttl,roc,0.000000,0.478239
with_ttl,roc,0.000000,0.478263
with_ttl,roc,0.000000,0.478594
with_ttl,roc,0.000000,0.478854
with_ttl,roc,0.000000,0.478996
with_ttl,roc,0.000000,0.479020
with_ttl,roc,0.000000,0.479091
with_ttl,roc,0.000000,0.479185
with_ttl,roc,0.000000,0.479517
with_ttl,roc,0.000000,0.479540
with_ttl,roc,0.000000,0.479824
with_ttl,roc,0.000000,0.479848
with_ttl,roc,0.000000,0.479895
with_ttl,roc,0.000000,0.479966
with_ttl,roc,0.000000,0.480013
with_ttl,roc,0.000000,0.480037
with_ttl,roc,0.000000,0.480084
with_ttl,roc,0.000000,0.480155
with_ttl,roc,0.000000,0.480226
with_ttl,roc,0.000000,0.480273
with_ttl,roc,0.000000,0.480699
with_ttl,roc,0.000000,0.480912
with_ttl,roc,0.000000,0.480959
with_ttl,roc,0.000000,0.480983
with_ttl,roc,0.000000,0.481030
with_ttl,roc,0.000000,0.481101
with_ttl,roc,0.000000,0.481480
with_ttl,roc,0.000000,0.481527
with_ttl,roc,0.000000,0.481669
with_ttl,roc,0.000000,0.481740
with_ttl,roc,0.000000,0.481787
with_ttl,roc,0.000000,0.482071
with_ttl,roc,0.000000,0.482095
with_ttl,roc,0.000000,0.482426
with_ttl,roc,0.000000,0.482544
with_ttl,roc,0.000000,0.482591
with_ttl,roc,0.000000,0.482733
with_ttl,roc,0.000000,0.482781
with_ttl,roc,0.000000,0.482852
with_ttl,roc,0.000000,0.482899
with_ttl,roc,0.000000,0.482970
with_ttl,roc,0.000000,0.483254
with_ttl,roc,0.000000,0.483301
with_ttl,roc,0.000000,0.483325
with_ttl,roc,0.000000,0.483372
with_ttl,roc,0.000000,0.483585
with_ttl,roc,0.000000,0.483632
with_ttl,roc,0.000000,0.483656
with_ttl,roc,0.000000,0.483703
with_ttl,roc,0.000000,0.485264
with_ttl,roc,0.000000,0.485477
with_ttl,roc,0.000000,0.485548
with_ttl,roc,0.000000,0.485619
with_ttl,roc,0.000000,0.486139
with_ttl,roc,0.000000,0.486234
with_ttl,roc,0.000000,0.486376
with_ttl,roc,0.000000,0.486471
with_ttl,roc,0.000000,0.486612
with_ttl,roc,0.000000,0.486731
with_ttl,roc,0.000000,0.486778
with_ttl,roc,0.000000,0.487275
with_ttl,roc,0.000000,0.487346
with_ttl,roc,0.000000,0.487440
with_ttl,roc,0.000000,0.487653
with_ttl,roc,0.000000,0.487724
with_ttl,roc,0.000000,0.487771
with_ttl,roc,0.000000,0.489569
with_ttl,roc,0.000000,0.489829
with_ttl,roc,0.000000,0.489924
with_ttl,roc,0.000000,0.489971
with_ttl,roc,0.000000,0.490018
with_ttl,roc,0.000000,0.490089
with_ttl,roc,0.000000,0.490421
with_ttl,roc,0.000000,0.490468
with_ttl,roc,0.000000,0.490799
with_ttl,roc,0.000000,0.492218
with_ttl,roc,0.000000,0.492289
with_ttl,roc,0.000000,0.492644
with_ttl,roc,0.000000,0.492739
with_ttl,roc,0.000000,0.492786
with_ttl,roc,0.000000,0.492857
with_ttl,roc,0.000000,0.492999
with_ttl,roc,0.000000,0.493022
with_ttl,roc,0.000000,0.493164
with_ttl,roc,0.000000,0.493259
with_ttl,roc,0.000000,0.493424
with_ttl,roc,0.000000,0.493472
with_ttl,roc,0.000000,0.493495
with_ttl,roc,0.000000,0.494844
with_ttl,roc,0.000000,0.494891
with_ttl,roc,0.000000,0.495127
with_ttl,roc,0.000000,0.495151
with_ttl,roc,0.000000,0.495222
with_ttl,roc,0.000000,0.495293
with_ttl,roc,0.000000,0.495340
with_ttl,roc,0.000000,0.495411
with_ttl,roc,0.000000,0.495506
with_ttl,roc,0.000000,0.495530
with_ttl,roc,0.000000,0.495577
with_ttl,roc,0.000000,0.495695
with_ttl,roc,0.000000,0.495766
with_ttl,roc,0.000000,0.495813
with_ttl,roc,0.000000,0.495861
with_ttl,roc,0.000000,0.495884
with_ttl,roc,0.000000,0.495932
with_ttl,roc,0.000000,0.495979
with_ttl,roc,0.000000,0.496121
with_ttl,roc,0.000000,0.496216
with_ttl,roc,0.000000,0.496428
with_ttl,roc,0.000000,0.496452
with_ttl,roc,0.000000,0.496878
with_ttl,roc,0.000000,0.497091
with_ttl,roc,0.000000,0.497209
with_ttl,roc,0.000000,0.497256
with_ttl,roc,0.000000,0.497327
with_ttl,roc,0.000000,0.497375
with_ttl,roc,0.000000,0.497729
with_ttl,roc,0.000000,0.497753
with_ttl,roc,0.000000,0.498463
with_ttl,roc,0.000000,0.498888
with_ttl,roc,0.000000,0.499030
with_ttl,roc,0.000000,0.499125
with_ttl,roc,0.000000,0.500024
with_ttl,roc,0.000000,0.500071
with_ttl,roc,0.000000,0.500142
with_ttl,roc,0.000000,0.500213
with_ttl,roc,0.000000,0.500544
with_ttl,roc,0.000000,0.500591
with_ttl,roc,0.000000,0.500639
with_ttl,roc,0.000000,0.500662
with_ttl,roc,0.000000,0.500875
with_ttl,roc,0.000000,0.500899
with_ttl,roc,0.000000,0.501348
with_ttl,roc,0.000000,0.501372
with_ttl,roc,0.000000,0.501514
with_ttl,roc,0.000000,0.501608
with_ttl,roc,0.000000,0.502105
with_ttl,roc,0.000000,0.502531
with_ttl,roc,0.000000,0.502602
with_ttl,roc,0.000000,0.502649
with_ttl,roc,0.000000,0.502673
with_ttl,roc,0.000000,0.503028
with_ttl,roc,0.000000,0.503099
with_ttl,roc,0.000000,0.503193
with_ttl,roc,0.000000,0.503240
with_ttl,roc,0.000000,0.503288
with_ttl,roc,0.000000,0.503359
with_ttl,roc,0.000000,0.503382
with_ttl,roc,0.000000,0.503430
with_ttl,roc,0.000000,0.503572
with_ttl,roc,0.000000,0.503714
with_ttl,roc,0.000000,0.503737
with_ttl,roc,0.000000,0.503784
with_ttl,roc,0.000000,0.503997
with_ttl,roc,0.000000,0.504068
with_ttl,roc,0.000000,0.504163
with_ttl,roc,0.000000,0.504210
with_ttl,roc,0.000000,0.504281
with_ttl,roc,0.000000,0.504943
with_ttl,roc,0.000000,0.504967
with_ttl,roc,0.000000,0.505014
with_ttl,roc,0.000000,0.505133
with_ttl,roc,0.000000,0.505464
with_ttl,roc,0.000000,0.505606
with_ttl,roc,0.000000,0.507025
with_ttl,roc,0.000000,0.507072
with_ttl,roc,0.000028,0.507072
with_ttl,roc,0.000028,0.507096
with_ttl,roc,0.000028,0.507238
with_ttl,roc,0.000028,0.507545
with_ttl,roc,0.000028,0.507593
with_ttl,roc,0.000028,0.507735
with_ttl,roc,0.000028,0.508397
with_ttl,roc,0.000028,0.508610
with_ttl,roc,0.000028,0.509106
with_ttl,roc,0.000028,0.509154
with_ttl,roc,0.000028,0.509225
with_ttl,roc,0.000028,0.509296
with_ttl,roc,0.000028,0.509438
with_ttl,roc,0.000028,0.510431
with_ttl,roc,0.000028,0.511093
with_ttl,roc,0.000028,0.511141
with_ttl,roc,0.000028,0.511401
with_ttl,roc,0.000028,0.511495
with_ttl,roc,0.000028,0.511543
with_ttl,roc,0.000028,0.511590
with_ttl,roc,0.000028,0.511637
with_ttl,roc,0.000028,0.512158
with_ttl,roc,0.000028,0.512323
with_ttl,roc,0.000028,0.513600
with_ttl,roc,0.000028,0.513671
with_ttl,roc,0.000028,0.514003
with_ttl,roc,0.000028,0.514050
with_ttl,roc,0.000028,0.514121
with_ttl,roc,0.000028,0.514168
with_ttl,roc,0.000028,0.514192
with_ttl,roc,0.000028,0.514476
with_ttl,roc,0.000028,0.516250
with_ttl,roc,0.000028,0.516297
with_ttl,roc,0.000028,0.516368
with_ttl,roc,0.000028,0.516439
with_ttl,roc,0.000028,0.516746
with_ttl,roc,0.000028,0.517077
with_ttl,roc,0.000028,0.517148
with_ttl,roc,0.000028,0.517196
with_ttl,roc,0.000028,0.517243
with_ttl,roc,0.000028,0.517290
with_ttl,roc,0.000028,0.518142
with_ttl,roc,0.000028,0.520767
with_ttl,roc,0.000028,0.520815
with_ttl,roc,0.000028,0.520957
with_ttl,roc,0.000028,0.521004
with_ttl,roc,0.000028,0.521051
with_ttl,roc,0.000028,0.521098
with_ttl,roc,0.000028,0.521193
with_ttl,roc,0.000028,0.521264
with_ttl,roc,0.000028,0.521382
with_ttl,roc,0.000028,0.521430
with_ttl,roc,0.000028,0.521477
with_ttl,roc,0.000028,0.521524
with_ttl,roc,0.000028,0.521950
with_ttl,roc,0.000028,0.521974
with_ttl,roc,0.000028,0.522139
with_ttl,roc,0.000028,0.522163
with_ttl,roc,0.000028,0.522234
with_ttl,roc,0.000028,0.522801
with_ttl,roc,0.000028,0.522825
with_ttl,roc,0.000028,0.522872
with_ttl,roc,0.000028,0.522920
with_ttl,roc,0.000028,0.522967
with_ttl,roc,0.000028,0.523038
with_ttl,roc,0.000028,0.523085
with_ttl,roc,0.000028,0.523133
with_ttl,roc,0.000028,0.523558
with_ttl,roc,0.000028,0.523582
with_ttl,roc,0.000028,0.524031
with_ttl,roc,0.000028,0.524126
with_ttl,roc,0.000028,0.524197
with_ttl,roc,0.000028,0.524268
with_ttl,roc,0.000028,0.524315
with_ttl,roc,0.000028,0.524339
with_ttl,roc,0.000028,0.524694
with_ttl,roc,0.000028,0.524836
with_ttl,roc,0.000028,0.524930
with_ttl,roc,0.000028,0.524978
with_ttl,roc,0.000028,0.525332
with_ttl,roc,0.000028,0.525403
with_ttl,roc,0.000028,0.525687
with_ttl,roc,0.000028,0.525711
with_ttl,roc,0.000028,0.525758
with_ttl,roc,0.000028,0.525876
with_ttl,roc,0.000028,0.525924
with_ttl,roc,0.000028,0.526633
with_ttl,roc,0.000028,0.526964
with_ttl,roc,0.000028,0.527154
with_ttl,roc,0.000028,0.527225
with_ttl,roc,0.000028,0.527272
with_ttl,roc,0.000028,0.528336
with_ttl,roc,0.000028,0.528455
with_ttl,roc,0.000028,0.528502
with_ttl,roc,0.000028,0.528644
with_ttl,roc,0.000028,0.528786
with_ttl,roc,0.000028,0.528809
with_ttl,roc,0.000028,0.529235
with_ttl,roc,0.000028,0.529282
with_ttl,roc,0.000028,0.529306
with_ttl,roc,0.000028,0.529353
with_ttl,roc,0.000028,0.529472
with_ttl,roc,0.000028,0.529519
with_ttl,roc,0.000028,0.529543
with_ttl,roc,0.000028,0.529684
with_ttl,roc,0.000028,0.529732
with_ttl,roc,0.000028,0.529826
with_ttl,roc,0.000028,0.529874
with_ttl,roc,0.000028,0.529945
with_ttl,roc,0.000028,0.530039
with_ttl,roc,0.000028,0.530110
with_ttl,roc,0.000028,0.530323
with_ttl,roc,0.000028,0.530370
with_ttl,roc,0.000028,0.530560
with_ttl,roc,0.000028,0.530749
with_ttl,roc,0.000028,0.530820
with_ttl,roc,0.000028,0.530914
with_ttl,roc,0.000028,0.531033
with_ttl,roc,0.000028,0.531080
with_ttl,roc,0.000028,0.531293
with_ttl,roc,0.000028,0.531340
with_ttl,roc,0.000028,0.531387
with_ttl,roc,0.000028,0.531458
with_ttl,roc,0.000028,0.531908
with_ttl,roc,0.000028,0.532121
with_ttl,roc,0.000028,0.532168
with_ttl,roc,0.000028,0.532263
with_ttl,roc,0.000028,0.532476
with_ttl,roc,0.000028,0.532499
with_ttl,roc,0.000028,0.532570
with_ttl,roc,0.000028,0.532617
with_ttl,roc,0.000028,0.532665
with_ttl,roc,0.000028,0.532736
with_ttl,roc,0.000028,0.532949
with_ttl,roc,0.000028,0.532996
with_ttl,roc,0.000028,0.533090
with_ttl,roc,0.000028,0.533540
with_ttl,roc,0.000028,0.533587
with_ttl,roc,0.000028,0.534155
with_ttl,roc,0.000028,0.534202
with_ttl,roc,0.000028,0.534249
with_ttl,roc,0.000028,0.534581
with_ttl,roc,0.000028,0.534628
with_ttl,roc,0.000028,0.535077
with_ttl,roc,0.000028,0.535125
with_ttl,roc,0.000028,0.535196
with_ttl,roc,0.000028,0.535338
with_ttl,roc,0.000028,0.535385
with_ttl,roc,0.000028,0.535432
with_ttl,roc,0.000028,0.535503
with_ttl,roc,0.000028,0.535550
with_ttl,roc,0.000028,0.535787
with_ttl,roc,0.000028,0.536118
with_ttl,roc,0.000028,0.537112
with_ttl,roc,0.000028,0.537206
with_ttl,roc,0.000028,0.537230
with_ttl,roc,0.000028,0.537443
with_ttl,roc,0.000028,0.537466
with_ttl,roc,0.000028,0.537892
with_ttl,roc,0.000028,0.538010
with_ttl,roc,0.000028,0.538058
with_ttl,roc,0.000028,0.538129
with_ttl,roc,0.000028,0.538176
with_ttl,roc,0.000028,0.539098
